id,species,date,total_mgdmper_ind_per_species_per_date,prey_taxon,X,loc,sample,method,length_mm,total,notes,number,prey_mg_dm,mg_diet_dm
1031,spotfin,6/28/2017,5.68,coleo_l,31,above,lavage,lavage,88,8,NA,0,0.71,0
1031,spotfin,6/28/2017,5.68,ostracod,31,above,lavage,lavage,88,8,NA,0,0.355,0
1031,spotfin,6/28/2017,5.68,chiro_p,31,above,lavage,lavage,88,8,NA,0,0.85,0
1031,spotfin,6/28/2017,5.68,sciaridae,31,above,lavage,lavage,88,8,NA,0,0.71,0
1031,spotfin,6/28/2017,5.68,chiro_a,31,above,lavage,lavage,88,8,NA,0,0.99,0
1031,spotfin,6/28/2017,5.68,fish_yoy,31,above,lavage,lavage,88,8,NA,0,900,0
1031,spotfin,6/28/2017,5.68,spider,31,above,lavage,lavage,88,8,NA,0,0.71,0
1031,spotfin,6/28/2017,5.68,mayfly,31,above,lavage,lavage,88,8,NA,0,0.71,0
1031,spotfin,6/28/2017,5.68,terr_hymen,31,above,lavage,lavage,88,8,NA,0,0.71,0
1031,spotfin,6/28/2017,5.68,zoop,31,above,lavage,lavage,88,8,NA,0,0.001,0
1031,spotfin,6/28/2017,5.68,seed,31,above,lavage,lavage,88,8,NA,8,0.71,5.68
1031,spotfin,6/28/2017,5.68,chiro_l,31,above,lavage,lavage,88,8,NA,0,1.04,0
1031,spotfin,6/28/2017,5.68,coleo_ad,31,above,lavage,lavage,88,8,NA,0,0.71,0
1031,spotfin,6/28/2017,5.68,corixid,31,above,lavage,lavage,88,8,NA,0,0.01,0
1031,spotfin,6/28/2017,5.68,unk_ins,31,above,lavage,lavage,88,8,NA,0,0.71,0
1031,spotfin,6/28/2017,5.68,copepod,31,above,lavage,lavage,88,8,NA,0,0.42,0
1031,spotfin,6/28/2017,5.68,springtail,31,above,lavage,lavage,88,8,NA,0,0.42,0
1031,spotfin,6/28/2017,5.68,terr_hemip,31,above,lavage,lavage,88,8,NA,0,0.71,0
1032,largemouth,6/28/2017,0.38,coleo_l,32,above,lavage,lavage,57,38,NA,0,0.71,0
1032,largemouth,6/28/2017,0.38,chiro_p,32,above,lavage,lavage,57,38,NA,0,0.85,0
1032,largemouth,6/28/2017,0.38,chiro_a,32,above,lavage,lavage,57,38,NA,0,0.99,0
1032,largemouth,6/28/2017,0.38,fish_yoy,32,above,lavage,lavage,57,38,NA,0,900,0
1032,largemouth,6/28/2017,0.38,ostracod,32,above,lavage,lavage,57,38,NA,0,0.355,0
1032,largemouth,6/28/2017,0.38,terr_hemip,32,above,lavage,lavage,57,38,NA,0,0.71,0
1032,largemouth,6/28/2017,0.38,zoop,32,above,lavage,lavage,57,38,NA,0,0.001,0
1032,largemouth,6/28/2017,0.38,sciaridae,32,above,lavage,lavage,57,38,NA,0,0.71,0
1032,largemouth,6/28/2017,0.38,terr_hymen,32,above,lavage,lavage,57,38,NA,0,0.71,0
1032,largemouth,6/28/2017,0.38,unk_ins,32,above,lavage,lavage,57,38,NA,0,0.71,0
1032,largemouth,6/28/2017,0.38,mayfly,32,above,lavage,lavage,57,38,NA,0,0.71,0
1032,largemouth,6/28/2017,0.38,seed,32,above,lavage,lavage,57,38,NA,0,0.71,0
1032,largemouth,6/28/2017,0.38,spider,32,above,lavage,lavage,57,38,NA,0,0.71,0
1032,largemouth,6/28/2017,0.38,coleo_ad,32,above,lavage,lavage,57,38,NA,0,0.71,0
1032,largemouth,6/28/2017,0.38,springtail,32,above,lavage,lavage,57,38,NA,0,0.42,0
1032,largemouth,6/28/2017,0.38,corixid,32,above,lavage,lavage,57,38,NA,38,0.01,0.38
1032,largemouth,6/28/2017,0.38,copepod,32,above,lavage,lavage,57,38,NA,0,0.42,0
1032,largemouth,6/28/2017,0.38,chiro_l,32,above,lavage,lavage,57,38,NA,0,1.04,0
1033,largemouth,6/28/2017,0.1,chiro_a,33,below,lavage,lavage,42,10,NA,0,0.99,0
1033,largemouth,6/28/2017,0.1,coleo_ad,33,below,lavage,lavage,42,10,NA,0,0.71,0
1033,largemouth,6/28/2017,0.1,ostracod,33,below,lavage,lavage,42,10,NA,0,0.355,0
1033,largemouth,6/28/2017,0.1,terr_hemip,33,below,lavage,lavage,42,10,NA,0,0.71,0
1033,largemouth,6/28/2017,0.1,copepod,33,below,lavage,lavage,42,10,NA,0,0.42,0
1033,largemouth,6/28/2017,0.1,coleo_l,33,below,lavage,lavage,42,10,NA,0,0.71,0
1033,largemouth,6/28/2017,0.1,unk_ins,33,below,lavage,lavage,42,10,NA,0,0.71,0
1033,largemouth,6/28/2017,0.1,chiro_p,33,below,lavage,lavage,42,10,NA,0,0.85,0
1033,largemouth,6/28/2017,0.1,terr_hymen,33,below,lavage,lavage,42,10,NA,0,0.71,0
1033,largemouth,6/28/2017,0.1,sciaridae,33,below,lavage,lavage,42,10,NA,0,0.71,0
1033,largemouth,6/28/2017,0.1,spider,33,below,lavage,lavage,42,10,NA,0,0.71,0
1033,largemouth,6/28/2017,0.1,springtail,33,below,lavage,lavage,42,10,NA,0,0.42,0
1033,largemouth,6/28/2017,0.1,seed,33,below,lavage,lavage,42,10,NA,0,0.71,0
1033,largemouth,6/28/2017,0.1,fish_yoy,33,below,lavage,lavage,42,10,NA,0,900,0
1033,largemouth,6/28/2017,0.1,zoop,33,below,lavage,lavage,42,10,NA,0,0.001,0
1033,largemouth,6/28/2017,0.1,chiro_l,33,below,lavage,lavage,42,10,NA,0,1.04,0
1033,largemouth,6/28/2017,0.1,corixid,33,below,lavage,lavage,42,10,NA,10,0.01,0.1
1033,largemouth,6/28/2017,0.1,mayfly,33,below,lavage,lavage,42,10,NA,0,0.71,0
1034,spotfin,6/28/2017,1.57,sciaridae,34,below,lavage,lavage,56,4,NA,0,0.71,0
1034,spotfin,6/28/2017,1.57,unk_ins,34,below,lavage,lavage,56,4,NA,0,0.71,0
1034,spotfin,6/28/2017,1.57,chiro_a,34,below,lavage,lavage,56,4,NA,0,0.99,0
1034,spotfin,6/28/2017,1.57,terr_hemip,34,below,lavage,lavage,56,4,NA,0,0.71,0
1034,spotfin,6/28/2017,1.57,coleo_ad,34,below,lavage,lavage,56,4,NA,0,0.71,0
1034,spotfin,6/28/2017,1.57,terr_hymen,34,below,lavage,lavage,56,4,NA,0,0.71,0
1034,spotfin,6/28/2017,1.57,spider,34,below,lavage,lavage,56,4,NA,1,0.71,0.71
1034,spotfin,6/28/2017,1.57,chiro_p,34,below,lavage,lavage,56,4,NA,1,0.85,0.85
1034,spotfin,6/28/2017,1.57,seed,34,below,lavage,lavage,56,4,NA,0,0.71,0
1034,spotfin,6/28/2017,1.57,copepod,34,below,lavage,lavage,56,4,NA,0,0.42,0
1034,spotfin,6/28/2017,1.57,ostracod,34,below,lavage,lavage,56,4,NA,0,0.355,0
1034,spotfin,6/28/2017,1.57,zoop,34,below,lavage,lavage,56,4,NA,0,0.001,0
1034,spotfin,6/28/2017,1.57,corixid,34,below,lavage,lavage,56,4,NA,1,0.01,0.01
1034,spotfin,6/28/2017,1.57,chiro_l,34,below,lavage,lavage,56,4,NA,0,1.04,0
1034,spotfin,6/28/2017,1.57,mayfly,34,below,lavage,lavage,56,4,NA,0,0.71,0
1034,spotfin,6/28/2017,1.57,coleo_l,34,below,lavage,lavage,56,4,NA,0,0.71,0
1034,spotfin,6/28/2017,1.57,springtail,34,below,lavage,lavage,56,4,NA,0,0.42,0
1034,spotfin,6/28/2017,1.57,fish_yoy,34,below,lavage,lavage,56,4,NA,0,900,0
1035,bluegill,6/28/2017,1.7,terr_hemip,35,NA,lavage,lavage,60,2,NA,0,0.71,0
1035,bluegill,6/28/2017,1.7,terr_hymen,35,NA,lavage,lavage,60,2,NA,0,0.71,0
1035,bluegill,6/28/2017,1.7,unk_ins,35,NA,lavage,lavage,60,2,NA,0,0.71,0
1035,bluegill,6/28/2017,1.7,springtail,35,NA,lavage,lavage,60,2,NA,0,0.42,0
1035,bluegill,6/28/2017,1.7,chiro_l,35,NA,lavage,lavage,60,2,NA,0,1.04,0
1035,bluegill,6/28/2017,1.7,mayfly,35,NA,lavage,lavage,60,2,NA,0,0.71,0
1035,bluegill,6/28/2017,1.7,ostracod,35,NA,lavage,lavage,60,2,NA,0,0.355,0
1035,bluegill,6/28/2017,1.7,chiro_a,35,NA,lavage,lavage,60,2,NA,0,0.99,0
1035,bluegill,6/28/2017,1.7,zoop,35,NA,lavage,lavage,60,2,NA,0,0.001,0
1035,bluegill,6/28/2017,1.7,chiro_p,35,NA,lavage,lavage,60,2,NA,2,0.85,1.7
1035,bluegill,6/28/2017,1.7,coleo_l,35,NA,lavage,lavage,60,2,NA,0,0.71,0
1035,bluegill,6/28/2017,1.7,sciaridae,35,NA,lavage,lavage,60,2,NA,0,0.71,0
1035,bluegill,6/28/2017,1.7,coleo_ad,35,NA,lavage,lavage,60,2,NA,0,0.71,0
1035,bluegill,6/28/2017,1.7,seed,35,NA,lavage,lavage,60,2,NA,0,0.71,0
1035,bluegill,6/28/2017,1.7,spider,35,NA,lavage,lavage,60,2,NA,0,0.71,0
1035,bluegill,6/28/2017,1.7,copepod,35,NA,lavage,lavage,60,2,NA,0,0.42,0
1035,bluegill,6/28/2017,1.7,corixid,35,NA,lavage,lavage,60,2,NA,0,0.01,0
1035,bluegill,6/28/2017,1.7,fish_yoy,35,NA,lavage,lavage,60,2,NA,0,900,0
1036,spotfin,6/28/2017,0,springtail,36,below,lavage,lavage,49,0,NA,0,0.42,0
1036,spotfin,6/28/2017,0,coleo_l,36,below,lavage,lavage,49,0,NA,0,0.71,0
1036,spotfin,6/28/2017,0,chiro_p,36,below,lavage,lavage,49,0,NA,0,0.85,0
1036,spotfin,6/28/2017,0,corixid,36,below,lavage,lavage,49,0,NA,0,0.01,0
1036,spotfin,6/28/2017,0,terr_hemip,36,below,lavage,lavage,49,0,NA,0,0.71,0
1036,spotfin,6/28/2017,0,seed,36,below,lavage,lavage,49,0,NA,0,0.71,0
1036,spotfin,6/28/2017,0,sciaridae,36,below,lavage,lavage,49,0,NA,0,0.71,0
1036,spotfin,6/28/2017,0,coleo_ad,36,below,lavage,lavage,49,0,NA,0,0.71,0
1036,spotfin,6/28/2017,0,chiro_a,36,below,lavage,lavage,49,0,NA,0,0.99,0
1036,spotfin,6/28/2017,0,fish_yoy,36,below,lavage,lavage,49,0,NA,0,900,0
1036,spotfin,6/28/2017,0,ostracod,36,below,lavage,lavage,49,0,NA,0,0.355,0
1036,spotfin,6/28/2017,0,terr_hymen,36,below,lavage,lavage,49,0,NA,0,0.71,0
1036,spotfin,6/28/2017,0,chiro_l,36,below,lavage,lavage,49,0,NA,0,1.04,0
1036,spotfin,6/28/2017,0,copepod,36,below,lavage,lavage,49,0,NA,0,0.42,0
1036,spotfin,6/28/2017,0,mayfly,36,below,lavage,lavage,49,0,NA,0,0.71,0
1036,spotfin,6/28/2017,0,zoop,36,below,lavage,lavage,49,0,NA,0,0.001,0
1036,spotfin,6/28/2017,0,spider,36,below,lavage,lavage,49,0,NA,0,0.71,0
1036,spotfin,6/28/2017,0,unk_ins,36,below,lavage,lavage,49,0,NA,0,0.71,0
1037,river_shiner,6/28/2017,0.07,coleo_ad,37,below,lavage,lavage,50,7,NA,0,0.71,0
1037,river_shiner,6/28/2017,0.07,corixid,37,below,lavage,lavage,50,7,NA,7,0.01,0.07
1037,river_shiner,6/28/2017,0.07,sciaridae,37,below,lavage,lavage,50,7,NA,0,0.71,0
1037,river_shiner,6/28/2017,0.07,copepod,37,below,lavage,lavage,50,7,NA,0,0.42,0
1037,river_shiner,6/28/2017,0.07,chiro_a,37,below,lavage,lavage,50,7,NA,0,0.99,0
1037,river_shiner,6/28/2017,0.07,chiro_p,37,below,lavage,lavage,50,7,NA,0,0.85,0
1037,river_shiner,6/28/2017,0.07,ostracod,37,below,lavage,lavage,50,7,NA,0,0.355,0
1037,river_shiner,6/28/2017,0.07,terr_hymen,37,below,lavage,lavage,50,7,NA,0,0.71,0
1037,river_shiner,6/28/2017,0.07,unk_ins,37,below,lavage,lavage,50,7,NA,0,0.71,0
1037,river_shiner,6/28/2017,0.07,chiro_l,37,below,lavage,lavage,50,7,NA,0,1.04,0
1037,river_shiner,6/28/2017,0.07,coleo_l,37,below,lavage,lavage,50,7,NA,0,0.71,0
1037,river_shiner,6/28/2017,0.07,terr_hemip,37,below,lavage,lavage,50,7,NA,0,0.71,0
1037,river_shiner,6/28/2017,0.07,fish_yoy,37,below,lavage,lavage,50,7,NA,0,900,0
1037,river_shiner,6/28/2017,0.07,spider,37,below,lavage,lavage,50,7,NA,0,0.71,0
1037,river_shiner,6/28/2017,0.07,springtail,37,below,lavage,lavage,50,7,NA,0,0.42,0
1037,river_shiner,6/28/2017,0.07,seed,37,below,lavage,lavage,50,7,NA,0,0.71,0
1037,river_shiner,6/28/2017,0.07,zoop,37,below,lavage,lavage,50,7,NA,0,0.001,0
1037,river_shiner,6/28/2017,0.07,mayfly,37,below,lavage,lavage,50,7,NA,0,0.71,0
1038,spotfin,6/28/2017,0.01,chiro_p,38,below,lavage,lavage,63,1,NA,0,0.85,0
1038,spotfin,6/28/2017,0.01,coleo_ad,38,below,lavage,lavage,63,1,NA,0,0.71,0
1038,spotfin,6/28/2017,0.01,zoop,38,below,lavage,lavage,63,1,NA,0,0.001,0
1038,spotfin,6/28/2017,0.01,copepod,38,below,lavage,lavage,63,1,NA,0,0.42,0
1038,spotfin,6/28/2017,0.01,fish_yoy,38,below,lavage,lavage,63,1,NA,0,900,0
1038,spotfin,6/28/2017,0.01,terr_hemip,38,below,lavage,lavage,63,1,NA,0,0.71,0
1038,spotfin,6/28/2017,0.01,chiro_l,38,below,lavage,lavage,63,1,NA,0,1.04,0
1038,spotfin,6/28/2017,0.01,terr_hymen,38,below,lavage,lavage,63,1,NA,0,0.71,0
1038,spotfin,6/28/2017,0.01,sciaridae,38,below,lavage,lavage,63,1,NA,0,0.71,0
1038,spotfin,6/28/2017,0.01,corixid,38,below,lavage,lavage,63,1,NA,1,0.01,0.01
1038,spotfin,6/28/2017,0.01,chiro_a,38,below,lavage,lavage,63,1,NA,0,0.99,0
1038,spotfin,6/28/2017,0.01,coleo_l,38,below,lavage,lavage,63,1,NA,0,0.71,0
1038,spotfin,6/28/2017,0.01,mayfly,38,below,lavage,lavage,63,1,NA,0,0.71,0
1038,spotfin,6/28/2017,0.01,spider,38,below,lavage,lavage,63,1,NA,0,0.71,0
1038,spotfin,6/28/2017,0.01,unk_ins,38,below,lavage,lavage,63,1,NA,0,0.71,0
1038,spotfin,6/28/2017,0.01,ostracod,38,below,lavage,lavage,63,1,NA,0,0.355,0
1038,spotfin,6/28/2017,0.01,seed,38,below,lavage,lavage,63,1,NA,0,0.71,0
1038,spotfin,6/28/2017,0.01,springtail,38,below,lavage,lavage,63,1,NA,0,0.42,0
1039,river_shiner,6/28/2017,0,chiro_p,39,below,lavage,lavage,48,0,NA,0,0.85,0
1039,river_shiner,6/28/2017,0,coleo_ad,39,below,lavage,lavage,48,0,NA,0,0.71,0
1039,river_shiner,6/28/2017,0,chiro_a,39,below,lavage,lavage,48,0,NA,0,0.99,0
1039,river_shiner,6/28/2017,0,seed,39,below,lavage,lavage,48,0,NA,0,0.71,0
1039,river_shiner,6/28/2017,0,corixid,39,below,lavage,lavage,48,0,NA,0,0.01,0
1039,river_shiner,6/28/2017,0,coleo_l,39,below,lavage,lavage,48,0,NA,0,0.71,0
1039,river_shiner,6/28/2017,0,ostracod,39,below,lavage,lavage,48,0,NA,0,0.355,0
1039,river_shiner,6/28/2017,0,sciaridae,39,below,lavage,lavage,48,0,NA,0,0.71,0
1039,river_shiner,6/28/2017,0,mayfly,39,below,lavage,lavage,48,0,NA,0,0.71,0
1039,river_shiner,6/28/2017,0,terr_hymen,39,below,lavage,lavage,48,0,NA,0,0.71,0
1039,river_shiner,6/28/2017,0,unk_ins,39,below,lavage,lavage,48,0,NA,0,0.71,0
1039,river_shiner,6/28/2017,0,terr_hemip,39,below,lavage,lavage,48,0,NA,0,0.71,0
1039,river_shiner,6/28/2017,0,springtail,39,below,lavage,lavage,48,0,NA,0,0.42,0
1039,river_shiner,6/28/2017,0,copepod,39,below,lavage,lavage,48,0,NA,0,0.42,0
1039,river_shiner,6/28/2017,0,spider,39,below,lavage,lavage,48,0,NA,0,0.71,0
1039,river_shiner,6/28/2017,0,chiro_l,39,below,lavage,lavage,48,0,NA,0,1.04,0
1039,river_shiner,6/28/2017,0,zoop,39,below,lavage,lavage,48,0,NA,0,0.001,0
1039,river_shiner,6/28/2017,0,fish_yoy,39,below,lavage,lavage,48,0,NA,0,900,0
1040,largemouth,6/28/2017,0,coleo_ad,40,below,lavage,lavage,40,0,NA,0,0.71,0
1040,largemouth,6/28/2017,0,zoop,40,below,lavage,lavage,40,0,NA,0,0.001,0
1040,largemouth,6/28/2017,0,seed,40,below,lavage,lavage,40,0,NA,0,0.71,0
1040,largemouth,6/28/2017,0,springtail,40,below,lavage,lavage,40,0,NA,0,0.42,0
1040,largemouth,6/28/2017,0,copepod,40,below,lavage,lavage,40,0,NA,0,0.42,0
1040,largemouth,6/28/2017,0,ostracod,40,below,lavage,lavage,40,0,NA,0,0.355,0
1040,largemouth,6/28/2017,0,sciaridae,40,below,lavage,lavage,40,0,NA,0,0.71,0
1040,largemouth,6/28/2017,0,chiro_p,40,below,lavage,lavage,40,0,NA,0,0.85,0
1040,largemouth,6/28/2017,0,coleo_l,40,below,lavage,lavage,40,0,NA,0,0.71,0
1040,largemouth,6/28/2017,0,corixid,40,below,lavage,lavage,40,0,NA,0,0.01,0
1040,largemouth,6/28/2017,0,terr_hemip,40,below,lavage,lavage,40,0,NA,0,0.71,0
1040,largemouth,6/28/2017,0,chiro_l,40,below,lavage,lavage,40,0,NA,0,1.04,0
1040,largemouth,6/28/2017,0,chiro_a,40,below,lavage,lavage,40,0,NA,0,0.99,0
1040,largemouth,6/28/2017,0,mayfly,40,below,lavage,lavage,40,0,NA,0,0.71,0
1040,largemouth,6/28/2017,0,unk_ins,40,below,lavage,lavage,40,0,NA,0,0.71,0
1040,largemouth,6/28/2017,0,fish_yoy,40,below,lavage,lavage,40,0,NA,0,900,0
1040,largemouth,6/28/2017,0,terr_hymen,40,below,lavage,lavage,40,0,NA,0,0.71,0
1040,largemouth,6/28/2017,0,spider,40,below,lavage,lavage,40,0,NA,0,0.71,0
1041,spotfin,6/28/2017,2.82,coleo_l,41,below,lavage,lavage,61,14,NA,0,0.71,0
1041,spotfin,6/28/2017,2.82,coleo_ad,41,below,lavage,lavage,61,14,NA,0,0.71,0
1041,spotfin,6/28/2017,2.82,ostracod,41,below,lavage,lavage,61,14,NA,0,0.355,0
1041,spotfin,6/28/2017,2.82,terr_hemip,41,below,lavage,lavage,61,14,NA,0,0.71,0
1041,spotfin,6/28/2017,2.82,copepod,41,below,lavage,lavage,61,14,NA,0,0.42,0
1041,spotfin,6/28/2017,2.82,seed,41,below,lavage,lavage,61,14,NA,0,0.71,0
1041,spotfin,6/28/2017,2.82,chiro_a,41,below,lavage,lavage,61,14,NA,0,0.99,0
1041,spotfin,6/28/2017,2.82,chiro_p,41,below,lavage,lavage,61,14,NA,2,0.85,1.7
1041,spotfin,6/28/2017,2.82,terr_hymen,41,below,lavage,lavage,61,14,NA,0,0.71,0
1041,spotfin,6/28/2017,2.82,mayfly,41,below,lavage,lavage,61,14,NA,0,0.71,0
1041,spotfin,6/28/2017,2.82,corixid,41,below,lavage,lavage,61,14,NA,8,0.01,0.08
1041,spotfin,6/28/2017,2.82,zoop,41,below,lavage,lavage,61,14,NA,0,0.001,0
1041,spotfin,6/28/2017,2.82,chiro_l,41,below,lavage,lavage,61,14,NA,1,1.04,1.04
1041,spotfin,6/28/2017,2.82,springtail,41,below,lavage,lavage,61,14,NA,0,0.42,0
1041,spotfin,6/28/2017,2.82,spider,41,below,lavage,lavage,61,14,NA,0,0.71,0
1041,spotfin,6/28/2017,2.82,unk_ins,41,below,lavage,lavage,61,14,NA,0,0.71,0
1041,spotfin,6/28/2017,2.82,sciaridae,41,below,lavage,lavage,61,14,NA,0,0.71,0
1041,spotfin,6/28/2017,2.82,fish_yoy,41,below,lavage,lavage,61,14,NA,0,900,0
1042,bluegill,6/13/2017,0.01,copepod,42,below,whole_gut,dissection,64,1,NA,0,0.42,0
1042,bluegill,6/13/2017,0.01,chiro_a,42,below,whole_gut,dissection,64,1,NA,0,0.99,0
1042,bluegill,6/13/2017,0.01,coleo_l,42,below,whole_gut,dissection,64,1,NA,0,0.71,0
1042,bluegill,6/13/2017,0.01,zoop,42,below,whole_gut,dissection,64,1,NA,0,0.001,0
1042,bluegill,6/13/2017,0.01,coleo_ad,42,below,whole_gut,dissection,64,1,NA,0,0.71,0
1042,bluegill,6/13/2017,0.01,ostracod,42,below,whole_gut,dissection,64,1,NA,0,0.355,0
1042,bluegill,6/13/2017,0.01,chiro_p,42,below,whole_gut,dissection,64,1,NA,0,0.85,0
1042,bluegill,6/13/2017,0.01,unk_ins,42,below,whole_gut,dissection,64,1,NA,0,0.71,0
1042,bluegill,6/13/2017,0.01,seed,42,below,whole_gut,dissection,64,1,NA,0,0.71,0
1042,bluegill,6/13/2017,0.01,mayfly,42,below,whole_gut,dissection,64,1,NA,0,0.71,0
1042,bluegill,6/13/2017,0.01,springtail,42,below,whole_gut,dissection,64,1,NA,0,0.42,0
1042,bluegill,6/13/2017,0.01,terr_hemip,42,below,whole_gut,dissection,64,1,NA,0,0.71,0
1042,bluegill,6/13/2017,0.01,corixid,42,below,whole_gut,dissection,64,1,NA,1,0.01,0.01
1042,bluegill,6/13/2017,0.01,terr_hymen,42,below,whole_gut,dissection,64,1,NA,0,0.71,0
1042,bluegill,6/13/2017,0.01,spider,42,below,whole_gut,dissection,64,1,NA,0,0.71,0
1042,bluegill,6/13/2017,0.01,sciaridae,42,below,whole_gut,dissection,64,1,NA,0,0.71,0
1042,bluegill,6/13/2017,0.01,chiro_l,42,below,whole_gut,dissection,64,1,NA,0,1.04,0
1042,bluegill,6/13/2017,0.01,fish_yoy,42,below,whole_gut,dissection,64,1,NA,0,900,0
1043,bluegill,6/13/2017,62.29,seed,43,above,foregut,dissection,69,128,NA,0,0.71,0
1043,bluegill,6/13/2017,62.29,terr_hemip,43,above,foregut,dissection,69,128,NA,0,0.71,0
1043,bluegill,6/13/2017,62.29,ostracod,43,above,foregut,dissection,69,128,NA,0,0.355,0
1043,bluegill,6/13/2017,62.29,chiro_l,43,above,foregut,dissection,69,128,NA,59,1.04,61.36
1043,bluegill,6/13/2017,62.29,coleo_ad,43,above,foregut,dissection,69,128,NA,0,0.71,0
1043,bluegill,6/13/2017,62.29,chiro_p,43,above,foregut,dissection,69,128,NA,1,0.85,0.85
1043,bluegill,6/13/2017,62.29,copepod,43,above,foregut,dissection,69,128,NA,0,0.42,0
1043,bluegill,6/13/2017,62.29,coleo_l,43,above,foregut,dissection,69,128,NA,0,0.71,0
1043,bluegill,6/13/2017,62.29,chiro_a,43,above,foregut,dissection,69,128,NA,0,0.99,0
1043,bluegill,6/13/2017,62.29,zoop,43,above,foregut,dissection,69,128,NA,0,0.001,0
1043,bluegill,6/13/2017,62.29,unk_ins,43,above,foregut,dissection,69,128,NA,0,0.71,0
1043,bluegill,6/13/2017,62.29,fish_yoy,43,above,foregut,dissection,69,128,NA,0,900,0
1043,bluegill,6/13/2017,62.29,corixid,43,above,foregut,dissection,69,128,NA,8,0.01,0.08
1043,bluegill,6/13/2017,62.29,spider,43,above,foregut,dissection,69,128,NA,0,0.71,0
1043,bluegill,6/13/2017,62.29,terr_hymen,43,above,foregut,dissection,69,128,NA,0,0.71,0
1043,bluegill,6/13/2017,62.29,mayfly,43,above,foregut,dissection,69,128,NA,0,0.71,0
1043,bluegill,6/13/2017,62.29,sciaridae,43,above,foregut,dissection,69,128,NA,0,0.71,0
1043,bluegill,6/13/2017,62.29,springtail,43,above,foregut,dissection,69,128,NA,0,0.42,0
1044,spotfin,6/13/2017,0.15,chiro_p,44,above,foregut,dissection,47,15,NA,0,0.85,0
1044,spotfin,6/13/2017,0.15,coleo_ad,44,above,foregut,dissection,47,15,NA,0,0.71,0
1044,spotfin,6/13/2017,0.15,sciaridae,44,above,foregut,dissection,47,15,NA,0,0.71,0
1044,spotfin,6/13/2017,0.15,fish_yoy,44,above,foregut,dissection,47,15,NA,0,900,0
1044,spotfin,6/13/2017,0.15,coleo_l,44,above,foregut,dissection,47,15,NA,0,0.71,0
1044,spotfin,6/13/2017,0.15,chiro_a,44,above,foregut,dissection,47,15,NA,0,0.99,0
1044,spotfin,6/13/2017,0.15,terr_hemip,44,above,foregut,dissection,47,15,NA,0,0.71,0
1044,spotfin,6/13/2017,0.15,copepod,44,above,foregut,dissection,47,15,NA,0,0.42,0
1044,spotfin,6/13/2017,0.15,corixid,44,above,foregut,dissection,47,15,NA,15,0.01,0.15
1044,spotfin,6/13/2017,0.15,spider,44,above,foregut,dissection,47,15,NA,0,0.71,0
1044,spotfin,6/13/2017,0.15,seed,44,above,foregut,dissection,47,15,NA,0,0.71,0
1044,spotfin,6/13/2017,0.15,mayfly,44,above,foregut,dissection,47,15,NA,0,0.71,0
1044,spotfin,6/13/2017,0.15,terr_hymen,44,above,foregut,dissection,47,15,NA,0,0.71,0
1044,spotfin,6/13/2017,0.15,unk_ins,44,above,foregut,dissection,47,15,NA,0,0.71,0
1044,spotfin,6/13/2017,0.15,zoop,44,above,foregut,dissection,47,15,NA,0,0.001,0
1044,spotfin,6/13/2017,0.15,ostracod,44,above,foregut,dissection,47,15,NA,0,0.355,0
1044,spotfin,6/13/2017,0.15,chiro_l,44,above,foregut,dissection,47,15,NA,0,1.04,0
1044,spotfin,6/13/2017,0.15,springtail,44,above,foregut,dissection,47,15,NA,0,0.42,0
1045,bluegill,6/13/2017,55.23,terr_hymen,45,above,foregut,dissection,63,117,NA,0,0.71,0
1045,bluegill,6/13/2017,55.23,sciaridae,45,above,foregut,dissection,63,117,NA,0,0.71,0
1045,bluegill,6/13/2017,55.23,chiro_p,45,above,foregut,dissection,63,117,NA,0,0.85,0
1045,bluegill,6/13/2017,55.23,fish_yoy,45,above,foregut,dissection,63,117,NA,0,900,0
1045,bluegill,6/13/2017,55.23,corixid,45,above,foregut,dissection,63,117,NA,11,0.01,0.11
1045,bluegill,6/13/2017,55.23,zoop,45,above,foregut,dissection,63,117,NA,0,0.001,0
1045,bluegill,6/13/2017,55.23,chiro_a,45,above,foregut,dissection,63,117,NA,0,0.99,0
1045,bluegill,6/13/2017,55.23,seed,45,above,foregut,dissection,63,117,NA,0,0.71,0
1045,bluegill,6/13/2017,55.23,coleo_ad,45,above,foregut,dissection,63,117,NA,0,0.71,0
1045,bluegill,6/13/2017,55.23,chiro_l,45,above,foregut,dissection,63,117,NA,53,1.04,55.12
1045,bluegill,6/13/2017,55.23,coleo_l,45,above,foregut,dissection,63,117,NA,0,0.71,0
1045,bluegill,6/13/2017,55.23,ostracod,45,above,foregut,dissection,63,117,NA,0,0.355,0
1045,bluegill,6/13/2017,55.23,spider,45,above,foregut,dissection,63,117,NA,0,0.71,0
1045,bluegill,6/13/2017,55.23,mayfly,45,above,foregut,dissection,63,117,NA,0,0.71,0
1045,bluegill,6/13/2017,55.23,springtail,45,above,foregut,dissection,63,117,NA,0,0.42,0
1045,bluegill,6/13/2017,55.23,copepod,45,above,foregut,dissection,63,117,NA,0,0.42,0
1045,bluegill,6/13/2017,55.23,unk_ins,45,above,foregut,dissection,63,117,NA,0,0.71,0
1045,bluegill,6/13/2017,55.23,terr_hemip,45,above,foregut,dissection,63,117,NA,0,0.71,0
1046,spotfin,6/13/2017,29.44,corixid,46,above,foregut,dissection,61,42,NA,0,0.01,0
